episode,total_reward
4923,-1.09
4924,-0.060000000000000005
4925,0.88
4926,0.9
4927,-0.060000000000000005
4928,0.94
4929,-0.08
4930,0.9299999999999999
4931,-0.09
4932,0.9
4933,-1.07
4934,-0.01
4935,-0.08
4936,-0.02
4937,-0.03
4938,-0.060000000000000005
4939,0.94
4940,-0.08
4941,-0.05
4942,-0.02
4943,-0.08
4944,-0.02
4945,-0.05
4946,-0.05
4947,-0.05
4948,-0.060000000000000005
4949,0.9
4950,-1.1
4951,-0.17
4952,0.88
4953,-0.03
4954,-0.09999999999999999
4955,-0.08
4956,-0.09
4957,-0.04
4958,-0.05
4959,-1.07
4960,0.89
4961,0.91
4962,-1.07
4963,-0.05
4964,0.97
4965,-0.060000000000000005
4966,-0.01
4967,-0.09999999999999999
4968,-0.02
4969,0.91
4970,-0.08
4971,-0.01
4972,-0.05
4973,0.91
4974,-0.08
4975,-0.07
4976,-0.05
4977,-0.09999999999999999
4978,-0.05
4979,-0.07
4980,-0.10999999999999999
4981,-0.08
4982,0.9
4983,0.89
4984,0.91
4985,0.91
4986,-0.11999999999999998
4987,-0.03
4988,-1.06
4989,-0.03
4990,-0.060000000000000005
4991,-0.04
4992,-0.09
4993,-0.02
4994,-0.05
4995,-0.02
4996,-0.04
4997,-0.12999999999999998
4998,-0.10999999999999999
4999,-0.11999999999999998
5000,0.9299999999999999
5001,-0.060000000000000005
5002,0.92
5003,-0.09
5004,-1.09
5005,-0.060000000000000005
5006,-1.09
5007,-0.05
5008,-0.02
5009,0.88
5010,-0.05
5011,-0.04
5012,-0.04
5013,0.88
5014,-1.08
5015,-0.060000000000000005
5016,-0.09999999999999999
5017,-0.060000000000000005
5018,-0.07
5019,-1.09
5020,-0.01
5021,-1.1099999999999999
5022,-0.02
5023,-0.05
5024,-0.02
5025,-1.07
5026,0.9
5027,-0.05
5028,-0.04
5029,-1.1
5030,-0.04
5031,-0.05
5032,0.91
5033,-0.01
5034,-0.12999999999999998
5035,-0.05
5036,-0.10999999999999999
5037,0.92
5038,0.9299999999999999
5039,0.9
5040,-0.01
5041,-0.17
5042,-0.07
5043,-0.12999999999999998
5044,-0.02
5045,-1.08
5046,0.89
5047,-0.04
5048,-0.04
5049,-0.02
5050,-0.07
5051,-0.01
5052,0.9299999999999999
5053,-0.01
5054,0.92
5055,-0.07
5056,-0.05
5057,-0.08
5058,-0.05
5059,-1.1
5060,0.97
5061,-0.03
5062,-0.07
5063,-0.09
5064,-0.02
5065,-0.02
5066,-0.09999999999999999
5067,-0.02
5068,-0.08
5069,0.89
5070,0.9
5071,-0.09999999999999999
5072,0.9
5073,-1.08
5074,-0.10999999999999999
5075,-0.04
5076,-0.02
5077,-0.02
5078,-0.060000000000000005
5079,-0.12999999999999998
5080,-0.060000000000000005
5081,-1.08
5082,-0.07
5083,-0.05
5084,-0.05
5085,0.94
5086,-0.09
5087,-0.01
5088,-0.01
5089,-0.04
5090,-0.02
5091,0.89
5092,-0.05
5093,-0.05
5094,-0.08
5095,-0.02
5096,-0.060000000000000005
5097,-0.04
5098,-0.04
5099,-0.01
5100,-1.07
5101,-0.09
5102,0.91
5103,-0.05
5104,-0.01
5105,-0.09
5106,0.89
5107,-0.05
5108,-0.08
5109,0.91
5110,-0.01
5111,-0.060000000000000005
5112,-0.01
5113,-0.02
5114,-0.04
5115,0.84
5116,-0.07
5117,0.9
5118,-0.10999999999999999
5119,-1.07
5120,-0.05
5121,-0.01
5122,-0.01
5123,-0.09
5124,-0.04
5125,0.97
5126,-0.07
5127,-0.060000000000000005
5128,0.89
5129,-0.09999999999999999
5130,-0.05
5131,-0.03
5132,-0.09999999999999999
5133,0.9
5134,-1.1
5135,0.92
5136,-0.07
5137,-0.03
5138,0.9299999999999999
5139,-0.05
5140,0.9299999999999999
5141,-0.08
5142,-0.08
5143,-0.09999999999999999
5144,0.92
5145,-0.09
5146,-1.1
5147,0.9299999999999999
5148,-0.05
5149,-0.08
5150,0.9
5151,0.89
5152,-0.04
5153,-0.07
5154,-0.07
5155,-1.07
5156,-0.03
5157,0.9
5158,0.89
5159,-0.07
5160,0.91
5161,-0.08
5162,-0.01
5163,-0.02
5164,-0.11999999999999998
5165,-1.08
5166,-0.07
5167,-1.07
5168,0.89
5169,-0.05
5170,-0.060000000000000005
5171,-1.07
5172,0.9
5173,-0.05
5174,-0.05
5175,-0.09999999999999999
5176,0.9
5177,-0.02
5178,-0.09
5179,-0.05
5180,-0.10999999999999999
5181,-0.060000000000000005
5182,-0.04
5183,-0.04
5184,-0.04
5185,-1.06
5186,-0.04
5187,-0.07
5188,-0.02
5189,0.92
5190,-0.02
5191,-0.09
5192,-0.12999999999999998
5193,-0.060000000000000005
5194,-0.01
5195,-0.01
5196,-0.11999999999999998
5197,-0.05
5198,-0.01
5199,-0.01
5200,-0.07
5201,-0.15
5202,-0.05
5203,-0.04
5204,-0.09
5205,-0.07
5206,-0.08
5207,0.91
5208,-0.05
5209,-0.04
5210,-0.02
5211,-0.05
5212,-0.07
5213,-0.09999999999999999
5214,0.92
5215,-0.05
5216,-0.060000000000000005
5217,-0.07
5218,0.9299999999999999
5219,-0.01
5220,-0.03
5221,-0.10999999999999999
5222,-0.04
5223,-0.060000000000000005
5224,-0.05
5225,-0.060000000000000005
5226,-0.02
5227,-0.01
5228,-0.04
5229,0.91
5230,-0.04
5231,0.91
5232,0.91
5233,-0.02
5234,0.9
5235,-0.02
5236,-0.060000000000000005
5237,-0.05
5238,-0.15
5239,0.9299999999999999
5240,-0.01
5241,-0.04
5242,-0.11999999999999998
5243,-0.09
5244,-0.07
5245,0.92
5246,0.85
5247,0.92
5248,-1.09
5249,-0.02
5250,-0.05
5251,-0.01
5252,-0.05
5253,-0.03
5254,-0.01
5255,-0.07
5256,-0.060000000000000005
5257,-0.01
5258,-0.02
5259,-0.08
5260,-0.04
5261,0.89
5262,-0.16
5263,0.92
5264,0.9299999999999999
5265,-0.02
5266,-0.060000000000000005
5267,-0.03
5268,-0.01
5269,-0.11999999999999998
5270,-1.07
5271,-0.07
5272,-0.05
5273,0.9299999999999999
5274,-0.04
5275,-0.09999999999999999
5276,-0.09
5277,-0.04
5278,0.92
5279,-1.08
5280,0.95
5281,0.9299999999999999
5282,-0.08
5283,-0.05
5284,-0.04
5285,-0.04
5286,-0.060000000000000005
5287,-1.09
5288,-0.09
5289,-0.04
5290,-0.08
5291,-0.08
5292,-0.09
5293,-0.09
5294,-0.07
5295,-0.02
5296,-0.05
5297,-0.04
5298,0.94
5299,0.92
5300,-0.07
5301,-0.05
5302,-0.060000000000000005
5303,-0.08
5304,-0.09
5305,-0.01
5306,0.88
5307,-0.11999999999999998
5308,-0.01
5309,0.89
5310,-0.060000000000000005
5311,0.9
5312,-0.01
5313,0.9299999999999999
5314,-1.09
5315,0.9
5316,-0.060000000000000005
5317,0.97
5318,-0.11999999999999998
5319,-0.13999999999999999
5320,-1.06
5321,-0.07
5322,-1.09
5323,-0.04
5324,-0.10999999999999999
5325,0.9
5326,0.91
5327,-0.12999999999999998
5328,0.91
5329,-0.05
5330,0.9299999999999999
5331,-0.07
5332,-0.02
5333,-0.03
5334,-0.060000000000000005
5335,-0.01
5336,-0.09
5337,-0.05
5338,-1.1099999999999999
5339,0.91
5340,-0.01
5341,-0.09
5342,-0.04
5343,-0.12999999999999998
5344,-0.05
5345,-0.060000000000000005
5346,-0.03
5347,-0.04
5348,-0.02
5349,-0.05
5350,-0.02
5351,-0.05
5352,-0.04
5353,-0.07
5354,-0.05
5355,-0.02
5356,-0.13999999999999999
5357,-0.07
5358,-0.07
5359,0.9
5360,-0.09
5361,-0.07
5362,-1.08
5363,-0.02
5364,-0.04
5365,0.9
5366,0.88
5367,0.87
5368,-0.01
5369,-0.03
5370,0.92
5371,0.91
5372,-0.12999999999999998
5373,-0.02
5374,-0.060000000000000005
5375,-1.07
5376,0.89
5377,-0.09
5378,-0.04
5379,0.95
5380,0.91
5381,-0.060000000000000005
5382,0.91
5383,0.92
5384,-1.08
5385,-0.09999999999999999
5386,-0.02
5387,-0.05
5388,-0.09
5389,-0.05
5390,-0.03
5391,-1.07
5392,-0.02
5393,-0.03
5394,-0.060000000000000005
5395,0.9
5396,-0.01
5397,-0.05
5398,0.94
5399,-0.10999999999999999
5400,-0.05
5401,-0.07
5402,-0.10999999999999999
5403,0.89
5404,-0.01
5405,-1.07
5406,-0.08
5407,0.91
5408,-0.05
5409,-0.09
5410,-0.04
5411,-1.06
5412,-0.04
5413,-0.04
5414,-0.07
5415,-0.01
5416,0.92
5417,-0.02
5418,0.84
5419,0.9
5420,0.91
5421,-0.05
5422,-0.09
5423,-0.01
5424,-0.09
5425,-0.03
5426,-0.03
5427,0.9
5428,-0.01
5429,-0.060000000000000005
5430,-0.07
5431,-1.1
5432,-1.09
5433,-0.02
5434,-0.16
5435,-0.09999999999999999
5436,-1.08
5437,-0.04
5438,-0.02
5439,-1.1099999999999999
5440,-0.09999999999999999
5441,-1.07
5442,-0.02
5443,-1.09
5444,-0.02
5445,-0.02
5446,-0.02
5447,-0.10999999999999999
5448,0.89
5449,-0.05
5450,-0.060000000000000005
5451,-0.04
5452,-1.1
5453,-0.09999999999999999
5454,-0.01
5455,0.9299999999999999
5456,-1.1
5457,-1.07
5458,-0.02
5459,-0.02
5460,-0.04
5461,-0.01
5462,-0.060000000000000005
5463,-0.10999999999999999
5464,-0.01
5465,-0.060000000000000005
5466,-0.15
5467,-0.02
5468,-0.02
5469,-0.07
5470,-0.04
5471,-0.03
5472,0.95
5473,-0.07
5474,0.92
5475,-0.12999999999999998
5476,-0.060000000000000005
5477,-0.08
5478,0.92
5479,-0.10999999999999999
5480,-0.01
5481,-0.08
5482,-0.07
5483,-0.04
5484,-0.05
5485,-0.060000000000000005
5486,-1.07
5487,-0.060000000000000005
5488,0.89
5489,-0.05
5490,0.89
5491,0.9
5492,0.9
5493,-0.02
5494,-1.09
5495,-0.04
5496,-1.09
5497,-0.09
5498,0.92
5499,-0.08
5500,-1.08
5501,-1.07
5502,-0.03
5503,-0.02
5504,-0.07
5505,-0.15
5506,-0.060000000000000005
5507,0.92
5508,-0.10999999999999999
5509,-0.02
5510,-0.08
5511,0.89
5512,-0.07
5513,-0.01
5514,-0.03
5515,0.88
5516,-0.02
5517,-0.04
5518,-0.02
5519,-0.060000000000000005
5520,-0.02
5521,-0.07
5522,-0.04
5523,-1.1
5524,-0.060000000000000005
5525,-0.01
5526,-0.05
5527,-0.08
5528,-0.01
5529,-0.01
5530,0.87
5531,-1.07
5532,-0.07
5533,-0.07
5534,-0.07
5535,-0.04
5536,-0.04
5537,-0.01
5538,-0.09
5539,0.9
5540,-1.08
5541,-0.01
5542,0.9
5543,-1.08
5544,0.92
5545,0.91
5546,-0.09999999999999999
5547,-0.08
5548,0.92
5549,-0.060000000000000005
5550,0.9
5551,-0.060000000000000005
5552,-1.1099999999999999
5553,-0.04
5554,-0.15
5555,0.87
5556,-0.04
5557,0.9299999999999999
5558,-0.01
5559,0.9
5560,-0.05
5561,-0.08
5562,-0.060000000000000005
5563,-0.04
5564,-0.01
5565,0.91
5566,0.9
5567,-0.02
5568,-0.09
5569,-0.03
5570,-0.04
5571,0.92
5572,-1.05
5573,-0.01
5574,-0.060000000000000005
5575,-0.05
5576,0.91
5577,-0.05
5578,0.86
5579,-0.09999999999999999
5580,-0.02
5581,-0.09
5582,-1.08
5583,-0.10999999999999999
5584,-0.01
5585,-0.07
5586,0.91
5587,-0.10999999999999999
5588,0.91
5589,-0.060000000000000005
5590,-0.01
5591,0.9
5592,-0.01
5593,0.89
5594,0.94
5595,-0.060000000000000005
5596,-0.060000000000000005
5597,-0.07
5598,-0.15
5599,-0.04
5600,-0.03
5601,-0.03
5602,-0.09
5603,-0.07
5604,-1.1
5605,-0.03
5606,-0.04
5607,-1.1199999999999999
5608,-0.01
5609,-0.01
5610,-0.05
5611,-0.09
5612,-0.01
5613,-0.060000000000000005
5614,-1.07
5615,-0.16
5616,0.92
5617,-0.01
5618,-0.07
5619,-0.05
5620,0.91
5621,-0.04
5622,-0.02
5623,-0.11999999999999998
5624,-0.060000000000000005
5625,-0.01
5626,-0.10999999999999999
5627,0.89
5628,-0.07
5629,0.9299999999999999
5630,-0.05
5631,-0.08
5632,-0.12999999999999998
5633,-0.07
5634,0.91
5635,0.89
5636,-0.060000000000000005
5637,-0.01
5638,-0.02
5639,0.91
5640,-0.05
5641,-1.09
5642,-0.05
5643,-0.03
5644,-0.02
5645,0.89
5646,0.91
5647,-0.10999999999999999
5648,-0.19000000000000003
5649,-0.09
5650,-0.13999999999999999
5651,-0.02
5652,-0.02
5653,-0.02
5654,-1.1099999999999999
5655,-0.04
5656,-0.02
5657,-1.1199999999999999
5658,0.91
5659,-0.05
5660,-0.08
5661,-0.02
5662,-0.05
5663,-0.01
5664,-0.02
5665,-1.08
5666,-1.07
5667,0.91
5668,-0.01
5669,-0.09
5670,-0.02
5671,-0.07
5672,-0.09999999999999999
5673,-0.060000000000000005
5674,-0.07
5675,-0.01
5676,-0.08
5677,-0.07
5678,-0.04
5679,-0.01
5680,-0.02
5681,-0.01
5682,-0.01
5683,0.94
5684,-0.07
5685,-1.1099999999999999
5686,-0.09
5687,-0.04
5688,-0.02
5689,-0.04
5690,-0.060000000000000005
5691,-0.05
5692,-0.060000000000000005
5693,-0.02
5694,-0.08
5695,-0.07
5696,-0.01
5697,-0.05
5698,-0.08
5699,-0.03
5700,-1.09
5701,-0.03
5702,-0.060000000000000005
5703,-0.060000000000000005
5704,-0.02
5705,-0.01
5706,-0.01
5707,0.92
5708,-0.07
5709,-1.08
5710,-0.08
5711,-0.060000000000000005
5712,0.91
5713,-0.01
5714,-0.02
5715,0.9299999999999999
5716,-0.11999999999999998
5717,-0.04
5718,-0.060000000000000005
5719,-1.07
5720,-1.07
5721,-0.09
5722,0.9
5723,-0.08
5724,0.92
5725,-0.07
5726,-0.05
5727,-0.05
5728,-0.07
5729,0.9
5730,0.94
5731,0.94
5732,-0.09
5733,-0.01
5734,0.88
5735,-0.02
5736,0.89
5737,0.91
5738,-0.01
5739,-0.08
5740,-0.02
5741,-0.04
5742,-0.060000000000000005
5743,-1.1
5744,-0.11999999999999998
5745,-0.01
5746,-0.01
5747,-0.05
5748,0.89
5749,0.9
5750,-0.02
5751,-0.060000000000000005
5752,-0.01
5753,-0.060000000000000005
5754,-0.01
5755,-0.04
5756,0.9299999999999999
5757,-0.01
5758,-0.10999999999999999
5759,-0.060000000000000005
5760,-0.02
5761,-0.01
5762,-0.060000000000000005
5763,-0.09
5764,-0.04
5765,-0.07
5766,-1.08
5767,-0.07
5768,-0.05
5769,0.9
5770,-0.02
5771,-1.08
5772,-0.08
5773,-1.08
5774,-0.01
5775,0.89
5776,-0.02
5777,-0.01
5778,-0.060000000000000005
5779,-0.060000000000000005
5780,-0.07
5781,-0.11999999999999998
5782,-0.05
5783,-1.08
5784,-0.05
5785,0.91
5786,-0.09999999999999999
5787,0.97
5788,-0.10999999999999999
5789,-0.10999999999999999
5790,-0.04
5791,0.9299999999999999
5792,-0.01
5793,-0.16
5794,-0.04
5795,-0.04
5796,0.9
5797,-0.03
5798,0.9
5799,-0.01
5800,-1.03
5801,-0.03
5802,-0.01
5803,0.91
5804,-0.060000000000000005
5805,-0.02
5806,-1.08
5807,0.9
5808,0.9299999999999999
5809,-1.1
5810,-1.1
5811,0.91
5812,-0.02
5813,-0.05
5814,-0.060000000000000005
5815,0.9299999999999999
5816,-0.07
5817,0.87
5818,-0.01
5819,-0.12999999999999998
5820,-0.11999999999999998
5821,0.89
5822,-0.03
5823,-0.03
5824,-0.04
5825,-0.08
5826,-0.08
5827,-0.09
5828,-0.05
5829,-0.04
5830,0.91
5831,0.9
5832,-0.060000000000000005
5833,-0.060000000000000005
5834,-0.05
5835,-0.05
5836,-0.01
5837,-0.060000000000000005
5838,-0.02
5839,0.91
5840,-0.02
5841,-0.09999999999999999
5842,-0.05
5843,0.97
5844,-1.08
5845,-0.02
5846,-0.05
5847,-0.02
5848,-0.060000000000000005
5849,-0.11999999999999998
5850,-0.02
5851,0.89
5852,-0.04
5853,-0.12999999999999998
5854,-0.04
5855,-0.12999999999999998
5856,-0.04
5857,-0.09
5858,-1.09
5859,-0.060000000000000005
5860,-0.02
5861,-0.02
5862,0.92
5863,-0.04
5864,0.92
5865,-0.01
5866,0.89
5867,0.91
5868,-0.060000000000000005
5869,-0.01
5870,0.91
5871,-0.04
5872,-0.04
5873,-0.04
5874,-0.05
5875,-1.06
5876,-0.01
5877,-0.09
5878,-1.07
5879,-0.05
5880,-0.07
5881,0.9299999999999999
5882,0.94
5883,-0.07
5884,-0.02
5885,-0.08
5886,-0.07
5887,-0.02
5888,0.9
5889,-0.08
5890,-0.08
5891,0.86
5892,-1.09
5893,-0.060000000000000005
5894,0.9299999999999999
5895,0.86
5896,0.92
5897,-0.01
5898,0.91
5899,-0.05
5900,-0.060000000000000005
5901,-0.01
5902,-0.03
5903,-0.01
5904,0.91
5905,0.92
5906,-1.1099999999999999
5907,0.91
5908,-0.04
5909,0.89
5910,-0.10999999999999999
5911,-0.17
5912,-0.04
5913,-0.02
5914,-0.02
5915,-0.01
5916,-0.02
5917,-0.01
5918,-0.04
5919,-1.07
5920,-0.15
5921,-0.05
5922,-0.05
5923,-0.060000000000000005
5924,-1.08
5925,-0.05
5926,-0.09
5927,-0.02
5928,-0.07
5929,-0.01
5930,-0.05
5931,0.86
5932,-0.10999999999999999
5933,-0.10999999999999999
5934,-0.07
5935,0.89
5936,-0.08
5937,-0.05
5938,-0.05
5939,-0.060000000000000005
5940,-0.060000000000000005
5941,-0.09
5942,-0.05
5943,-0.060000000000000005
5944,-0.05
5945,0.9
5946,-0.04
5947,0.89
5948,0.94
5949,-0.05
5950,-0.060000000000000005
5951,-0.07
5952,-0.05
5953,-0.02
5954,-0.10999999999999999
5955,-0.060000000000000005
5956,-0.01
5957,-0.04
5958,-0.16
5959,-0.09999999999999999
5960,-0.10999999999999999
5961,-0.09
5962,-0.09
5963,-1.1199999999999999
5964,-0.09999999999999999
5965,-0.07
5966,0.9
5967,-0.01
5968,-0.04
5969,-0.060000000000000005
5970,-0.09999999999999999
5971,-0.01
5972,0.92
5973,-0.02
5974,-0.04
5975,-0.07
5976,-0.060000000000000005
5977,-0.02
5978,-0.02
5979,-0.01
5980,-0.07
5981,-0.03
5982,-0.02
5983,-0.05
5984,-0.08
5985,-0.09
5986,0.9
5987,-0.08
5988,-0.08
5989,-0.09999999999999999
5990,-0.060000000000000005
5991,-0.060000000000000005
5992,-0.060000000000000005
5993,-1.04
5994,0.91
5995,-0.04
5996,-0.04
5997,-0.02
5998,-0.09
5999,-0.01
6000,-0.01
6001,0.91
6002,-0.02
6003,-0.09
6004,-1.08
6005,-0.02
6006,-1.06
6007,-0.04
6008,-0.13999999999999999
6009,-0.10999999999999999
6010,-0.04
6011,-0.02
6012,-0.03
6013,0.91
6014,0.9299999999999999
6015,-0.02
6016,-0.10999999999999999
6017,-0.05
6018,-0.01
6019,-0.07
6020,-0.02
6021,-0.01
6022,-0.10999999999999999
6023,-0.01
6024,0.9299999999999999
6025,-0.04
6026,-1.1
6027,-1.08
6028,-0.05
6029,-0.08
6030,-0.05
6031,-1.1099999999999999
6032,-1.07
6033,-1.08
6034,-0.03
6035,-0.01
6036,-0.060000000000000005
6037,-0.05
6038,-1.08
6039,0.88
6040,-0.060000000000000005
6041,-0.12999999999999998
6042,-1.08
6043,-0.02
6044,0.9299999999999999
6045,-0.05
6046,-0.01
6047,-0.09
6048,0.9
6049,-0.05
6050,-0.03
6051,0.91
6052,-0.12999999999999998
6053,-0.060000000000000005
6054,-0.02
6055,0.91
6056,-0.060000000000000005
6057,-0.05
6058,-0.04
6059,-0.02
6060,-0.12999999999999998
6061,-0.03
6062,0.89
6063,-0.01
6064,-0.19000000000000003
6065,-0.07
6066,-0.02
6067,-0.09999999999999999
6068,-1.05
6069,-0.08
6070,-0.01
6071,-0.05
6072,-0.01
6073,-0.01
6074,-0.04
6075,-0.02
6076,-0.04
6077,-0.05
6078,-0.01
6079,-0.04
6080,-0.09999999999999999
6081,-1.13
6082,0.91
6083,0.94
6084,-0.04
6085,-0.01
6086,-0.01
6087,0.92
6088,-0.10999999999999999
6089,-0.09999999999999999
6090,-0.060000000000000005
6091,-0.15
6092,-0.01
6093,0.92
6094,-0.05
6095,-1.1
6096,-0.01
6097,0.9299999999999999
6098,-0.02
6099,-0.02
6100,-0.11999999999999998
6101,-0.09999999999999999
6102,0.83
6103,-0.15
6104,-1.08
6105,-0.05
6106,-0.01
6107,0.89
6108,-0.04
6109,-0.01
6110,-0.07
6111,-0.05
6112,-0.060000000000000005
6113,-0.02
6114,-0.07
6115,0.87
6116,-0.01
6117,-0.04
6118,-0.02
6119,-0.04
6120,-0.04
6121,-0.01
6122,0.91
6123,0.9
6124,-0.05
6125,-0.01
6126,-0.07
6127,-0.07
6128,0.91
6129,-0.05
6130,-0.01
6131,-0.05
6132,-0.08
6133,-0.05
6134,-0.05
6135,0.92
6136,-0.02
6137,-0.060000000000000005
6138,-0.060000000000000005
6139,-0.060000000000000005
6140,-0.01
6141,0.9299999999999999
6142,-0.03
6143,-0.03
6144,-0.03
6145,0.9
6146,-0.02
6147,-0.09
6148,-0.05
6149,0.87
6150,0.88
6151,-0.09999999999999999
6152,-0.02
6153,-0.060000000000000005
6154,0.9299999999999999
6155,-0.05
6156,0.9299999999999999
6157,-0.08
6158,-1.08
6159,-0.10999999999999999
6160,-0.01
6161,-0.12999999999999998
6162,-0.060000000000000005
6163,-0.03
6164,-0.03
6165,0.9299999999999999
6166,-0.09999999999999999
6167,-0.08
6168,-0.05
6169,-0.05
6170,-0.03
6171,-0.05
6172,-0.02
6173,-0.01
6174,-0.16
6175,-0.05
6176,-1.08
6177,0.89
6178,-0.04
6179,0.92
6180,-0.09
6181,0.89
6182,-0.07
6183,-0.060000000000000005
6184,-0.060000000000000005
6185,0.89
6186,0.9
6187,0.94
6188,-1.08
6189,0.91
6190,-0.02
6191,0.97
6192,-0.09
6193,-0.08
6194,-0.060000000000000005
6195,0.91
6196,-1.07
6197,-0.060000000000000005
6198,-0.08
6199,-1.06
6200,-0.03
6201,-1.09
6202,-0.01
6203,-0.08
6204,-0.04
6205,0.86
6206,0.9
6207,-0.04
6208,0.88
6209,-0.15
6210,-0.02
6211,-0.01
6212,-0.060000000000000005
6213,-0.01
6214,-0.01
6215,-0.08
6216,-0.17
6217,-0.01
6218,0.91
6219,-0.02
6220,-1.08
6221,-0.01
6222,-0.060000000000000005
6223,-0.05
6224,-0.08
6225,-0.01
6226,-0.16
6227,-1.14
6228,-0.10999999999999999
6229,-1.1
6230,-0.05
6231,-1.08
6232,-1.1
6233,-0.09999999999999999
6234,-0.04
6235,-0.09999999999999999
6236,-0.060000000000000005
6237,-0.01
6238,-0.060000000000000005
6239,-1.08
6240,-0.01
6241,-0.05
6242,-0.01
6243,-0.07
6244,-0.05
6245,-0.05
6246,-0.18000000000000002
6247,0.91
6248,-0.060000000000000005
6249,-0.03
6250,-0.12999999999999998
6251,0.91
6252,-1.1
6253,-0.07
6254,-0.02
6255,-0.05
6256,-0.07
6257,-0.05
6258,-0.03
6259,0.9299999999999999
6260,-1.09
6261,-0.060000000000000005
6262,0.92
6263,-0.04
6264,-0.07
6265,-0.02
6266,0.91
6267,-0.03
6268,-0.07
6269,-0.060000000000000005
6270,0.91
6271,0.88
6272,-1.07
6273,-0.02
6274,-1.09
6275,0.89
6276,-0.04
6277,-0.04
6278,-0.05
6279,-0.07
6280,-1.08
6281,-0.01
6282,0.9299999999999999
6283,-0.07
6284,-0.07
6285,-0.09999999999999999
6286,-0.01
6287,-0.01
6288,-0.04
6289,-0.04
6290,0.91
6291,0.91
6292,-0.08
6293,-0.01
6294,-0.060000000000000005
6295,-0.07
6296,-0.08
6297,-0.02
6298,-0.04
6299,-0.05
6300,0.91
6301,0.9
6302,-0.02
6303,-0.02
6304,0.91
6305,-0.04
6306,-0.13999999999999999
6307,-1.08
6308,-0.060000000000000005
6309,-0.07
6310,-0.060000000000000005
6311,0.94
6312,-0.05
6313,-0.10999999999999999
6314,-0.09
6315,-1.07
6316,-0.07
6317,-0.09
6318,0.89
6319,-0.02
6320,-0.060000000000000005
6321,-1.1
6322,-0.01
6323,-0.07
6324,-0.11999999999999998
6325,-0.08
6326,0.91
6327,-1.06
6328,-0.01
6329,0.9299999999999999
6330,-0.01
6331,-1.09
6332,-0.08
6333,0.9
6334,-0.01
6335,-0.01
6336,0.91
6337,-0.09
6338,-0.02
6339,-0.07
6340,-0.03
6341,-0.05
6342,-1.07
6343,-0.05
6344,-0.04
6345,-0.03
6346,-0.05
6347,-0.01
6348,-0.05
6349,0.91
6350,-0.08
6351,-0.08
6352,0.91
6353,-0.05
6354,-0.05
6355,0.9299999999999999
6356,-0.18000000000000002
6357,0.85
6358,-0.07
6359,-0.11999999999999998
6360,-0.01
6361,-1.09
6362,0.92
6363,-0.04
6364,-0.10999999999999999
6365,-0.09999999999999999
6366,-0.04
6367,-0.09999999999999999
6368,-0.03
6369,-0.09
6370,-0.10999999999999999
6371,-0.03
6372,0.9299999999999999
6373,-0.07
6374,0.97
6375,-1.09
6376,-0.01
6377,-0.17
6378,-0.05
6379,-0.04
6380,0.88
6381,-0.05
6382,-0.02
6383,-0.07
6384,-0.060000000000000005
6385,0.91
6386,0.9299999999999999
6387,-0.02
6388,-0.05
6389,0.89
6390,-0.060000000000000005
6391,-0.02
6392,-0.09999999999999999
6393,-1.09
6394,-1.07
6395,-0.02
6396,-1.1099999999999999
6397,-0.04
6398,-0.060000000000000005
6399,-0.01
6400,-0.07
6401,-0.09999999999999999
6402,-1.09
6403,-0.05
6404,-0.01
6405,-1.1
6406,-0.02
6407,-0.02
6408,-0.08
6409,-1.06
6410,-0.07
6411,-0.03
6412,-0.05
6413,-0.02
6414,-0.05
6415,0.9
6416,-0.02
6417,-1.09
6418,-0.060000000000000005
6419,-0.05
6420,-0.07
6421,-0.03
6422,0.92
6423,-0.060000000000000005
6424,-0.03
6425,-0.05
6426,-1.08
6427,0.92
6428,-0.04
6429,-0.02
6430,-0.05
6431,-0.01
6432,-0.09999999999999999
6433,-0.17
6434,0.89
6435,-0.02
6436,-0.09999999999999999
6437,-0.060000000000000005
6438,-0.01
6439,-0.01
6440,-0.09999999999999999
6441,0.88
6442,-0.060000000000000005
6443,-0.060000000000000005
6444,-0.02
6445,-0.05
6446,-0.02
6447,-0.02
6448,-0.08
6449,-0.060000000000000005
6450,-0.01
6451,-0.060000000000000005
6452,-0.02
6453,-0.11999999999999998
6454,-0.060000000000000005
6455,-0.15
6456,-0.09999999999999999
6457,-0.09
6458,-0.05
6459,-0.02
6460,-0.060000000000000005
6461,-0.02
6462,-0.01
6463,-1.09
6464,-0.02
6465,-1.1099999999999999
6466,-0.060000000000000005
6467,-1.1
6468,-0.05
6469,-0.05
6470,-0.07
6471,-0.05
6472,0.92
6473,-0.05
6474,-0.02
6475,-1.08
6476,-0.05
6477,-1.1
6478,0.9
6479,-0.01
6480,-0.02
6481,-0.02
6482,-0.060000000000000005
6483,-0.01
6484,0.91
6485,-0.01
6486,-1.1
6487,-0.11999999999999998
6488,-0.03
6489,-0.04
6490,-0.09999999999999999
6491,-0.04
6492,-0.04
6493,-1.09
6494,-0.02
6495,0.89
6496,-0.02
6497,-0.060000000000000005
6498,0.95
6499,0.9299999999999999
6500,-0.060000000000000005
6501,0.89
6502,-0.09999999999999999
6503,-0.01
6504,-0.08
6505,-0.02
6506,-0.05
6507,-0.01
6508,-0.060000000000000005
6509,-0.04
6510,-0.01
6511,0.89
6512,-0.07
6513,-0.04
6514,-0.01
6515,-0.05
